"id","created_at","rows","cols","starting_color","status","winner","draw","original_sequence","canonical_key","source_filename","confiance"
61819,"2026-03-24 21:46:06.747312+01",9,9,"R","FINISHED","Y",False,"5,6,6,4,5,5,6,5,6,6,5,2,5,3,1,3,3,2,2,3,5,5,2,4,4,1","5,4,4,6,5,5,4,5,4,4,5,8,5,7,9,7,7,8,8,7,5,5,8,6,6,9","hybrid_minimax_9x9_1774385166704472200_34945",1
61818,"2026-03-24 21:46:06.684539+01",9,9,"R","FINISHED","R",False,"3,5,6,7,6,5,6,6,6,5,5,7,3,7,7,9,5,7,5,5,6,7,7,6,5,3,9,6,3,2,3,3,3,7,3,7,1,5,6,9,9,3,1,1,1,1,1,9,9,9,1,9,9,1,1,2,2,4,4,4,4","3,5,6,7,6,5,6,6,6,5,5,7,3,7,7,9,5,7,5,5,6,7,7,6,5,3,9,6,3,2,3,3,3,7,3,7,1,5,6,9,9,3,1,1,1,1,1,9,9,9,1,9,9,1,1,2,2,4,4,4,4","hybrid_minimax_9x9_1774385166641360400_34944",1
61817,"2026-03-24 21:46:06.628157+01",9,9,"R","FINISHED","R",False,"6,5,5,3,4,4,5,4,6,4,4,5,3,3,5,6,3,6,6,3,5,5,4,4,3,6,6","4,5,5,7,6,6,5,6,4,6,6,5,7,7,5,4,7,4,4,7,5,5,6,6,7,4,4","hybrid_minimax_9x9_1774385166584101200_34943",1
61816,"2026-03-24 21:46:06.56159+01",9,9,"R","FINISHED","R",False,"4,6,4,6,6,4,4,4,4,5,5,5,6,6,6,8,7,4,8,6,9,5,5,5,5,3,3,3,3,9,4,4,6,3,5,5,8,6,8,8,9,9,8,8,9,1,8,9,9,9,9,1,1,1,1,1,1,1,2,2,2,1,2,8,2,2,2,2,2,7,7","4,6,4,6,6,4,4,4,4,5,5,5,6,6,6,8,7,4,8,6,9,5,5,5,5,3,3,3,3,9,4,4,6,3,5,5,8,6,8,8,9,9,8,8,9,1,8,9,9,9,9,1,1,1,1,1,1,1,2,2,2,1,2,8,2,2,2,2,2,7,7","hybrid_minimax_9x9_1774385166518294200_34942",1
61815,"2026-03-24 21:46:06.490646+01",9,9,"R","FINISHED","R",False,"6,4,5,5,6,6,4,6,5,6,6,5,8,7,5,5,7,2,8,8,8,7,7,5,4,4,4,5,5,7,7,7,6,6,7,8,8,6,7,4,4,4,2,4,1,1,8,1,1,8,1,1,1,1,3,1,8,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,3,3","4,6,5,5,4,4,6,4,5,4,4,5,2,3,5,5,3,8,2,2,2,3,3,5,6,6,6,5,5,3,3,3,4,4,3,2,2,4,3,6,6,6,8,6,9,9,2,9,9,2,9,9,9,9,7,9,2,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,7,7","hybrid_minimax_9x9_1774385166444679200_34941",1
61814,"2026-03-24 21:46:06.427594+01",9,9,"R","FINISHED","R",False,"3,5,6,4,6,5,5,4,5,5,6,6,4,6,8,6,6,4,4,5,4,4,5,6,1,4,8,6,8,8,7,7,7","3,5,6,4,6,5,5,4,5,5,6,6,4,6,8,6,6,4,4,5,4,4,5,6,1,4,8,6,8,8,7,7,7","hybrid_minimax_9x9_1774385166274187500_34940",1
61813,"2026-03-24 21:46:06.260744+01",9,9,"R","FINISHED","Y",False,"3,6,6,4,5,6,4,5,5,6,3,5,3,3,4,4","3,6,6,4,5,6,4,5,5,6,3,5,3,3,4,4","hybrid_minimax_9x9_1774385166220693300_34939",1
61812,"2026-03-24 21:46:06.031477+01",9,9,"R","FINISHED","R",False,"6,4,6,4,4,4,4,6,6,5,5,5,6,6,2,2,4,1,4,4,1,2,2,3,2,3,3,3,2,2,3,1,1,3,1","4,6,4,6,6,6,6,4,4,5,5,5,4,4,8,8,6,9,6,6,9,8,8,7,8,7,7,7,8,8,7,9,9,7,9","hybrid_minimax_9x9_1774385165881432000_34938",1
61811,"2026-03-24 21:46:05.868295+01",9,9,"R","FINISHED","R",False,"6,4,4,5,6,4,5,6,5,5,4,7,7","4,6,6,5,4,6,5,4,5,5,6,3,3","hybrid_minimax_9x9_1774385165823022500_34937",1
61810,"2026-03-24 21:46:05.809928+01",9,9,"R","FINISHED","R",False,"7,6,7,6,4,4,6,5,6,5,5,4,7,7,5,8,5,5,8","3,4,3,4,6,6,4,5,4,5,5,6,3,3,5,2,5,5,2","hybrid_minimax_9x9_1774385165763820100_34936",1
61809,"2026-03-24 21:46:05.736407+01",9,9,"R","FINISHED","R",False,"6,3,7,7,4,5,4,5,6,5,5,4,6,6,5,3,3,6,5,5,3,6,6,3,4,4,4,4,3,3,4,5,9,8,9,9,5,1,9,9,4,9,3,3,6,6,9,8,1,8,8,8,8,8,9,8,7,8,9,7,7,1,1,1,1,1,1,1,7,7,7,7,2,2,2,2,2,2,2","4,7,3,3,6,5,6,5,4,5,5,6,4,4,5,7,7,4,5,5,7,4,4,7,6,6,6,6,7,7,6,5,1,2,1,1,5,9,1,1,6,1,7,7,4,4,1,2,9,2,2,2,2,2,1,2,3,2,1,3,3,9,9,9,9,9,9,9,3,3,3,3,8,8,8,8,8,8,8","hybrid_minimax_9x9_1774385165687094100_34935",1
61808,"2026-03-24 21:46:05.662069+01",9,9,"R","FINISHED","R",False,"4,5,6,4,6,6,6,5,4,4,4,8,4,4,8,8,6,6,5,6,6,8,8,8,9,8,8,2,2,9,9,2,2,4,2,4,9,6,2,2,2,9,9,8,9,9,9,2,1,7,7,7,1,1,1,7,7,7,1,1,7,1,7,7,1,1,3,3,3,3,3","4,5,6,4,6,6,6,5,4,4,4,8,4,4,8,8,6,6,5,6,6,8,8,8,9,8,8,2,2,9,9,2,2,4,2,4,9,6,2,2,2,9,9,8,9,9,9,2,1,7,7,7,1,1,1,7,7,7,1,1,7,1,7,7,1,1,3,3,3,3,3","hybrid_minimax_9x9_1774385165600992700_34934",1
61807,"2026-03-24 21:46:05.583312+01",9,9,"R","FINISHED","Y",False,"3,5,3,5,5,4,5,6,7,5,2,6,6,6,3,3,6,9,5,9,9,6,5,5,8,7,4,4","3,5,3,5,5,4,5,6,7,5,2,6,6,6,3,3,6,9,5,9,9,6,5,5,8,7,4,4","hybrid_minimax_9x9_1774385165539565600_34933",1
61806,"2026-03-24 21:46:05.527933+01",9,9,"R","FINISHED","Y",False,"5,5,3,4,6,4,4,4,4,4,3,6,6,6,8,7,5,7","5,5,3,4,6,4,4,4,4,4,3,6,6,6,8,7,5,7","hybrid_minimax_9x9_1774385165485142300_34932",1
61805,"2026-03-24 21:46:05.465068+01",9,9,"R","FINISHED","Y",False,"6,4,3,4,4,4,4,4,5,4,5,5,7,8,5,5,6,6,6,5,7,8,8,6,6,5,5,4,4,6,6,1,5,7,7,8,6,3,3,3,8,1,8,3,1,1,9,3,3,3","4,6,7,6,6,6,6,6,5,6,5,5,3,2,5,5,4,4,4,5,3,2,2,4,4,5,5,6,6,4,4,9,5,3,3,2,4,7,7,7,2,9,2,7,9,9,1,7,7,7","hybrid_minimax_9x9_1774385165421072500_34931",1
61804,"2026-03-24 21:46:05.399653+01",9,9,"R","FINISHED","R",False,"5,6,4,4,4,5,6,5,5,4,4,6,6,5,5,6,6,2,2,8,4,6,5,8,6,7,9,5,8,8,8,8,2,2,4,4,4,8,5,6,8,7,7,2,2,2,2,2,9,9,1,1,9,9,9,7,9,8,9,9,1,1,1,1,7,7,3,1,1,1,7,7,7","5,4,6,6,6,5,4,5,5,6,6,4,4,5,5,4,4,8,8,2,6,4,5,2,4,3,1,5,2,2,2,2,8,8,6,6,6,2,5,4,2,3,3,8,8,8,8,8,1,1,9,9,1,1,1,3,1,2,1,1,9,9,9,9,3,3,7,9,9,9,3,3,3","hybrid_minimax_9x9_1774385165357402400_34930",1
61803,"2026-03-24 21:46:05.333468+01",9,9,"R","FINISHED","R",False,"5,6,4,4,4,4,5,4,5,5,4,5,5,8,5,7,9,7,4,8,8,8,5,5,9,8,8,4,8,4,8,8,3,2,2,2,2,2,2,2,9,9,9,9,9,9,9,1,1,1,1,2,2,1,1,1,1,1,3,7,7,3,7,7,7,7,7,3,3","5,4,6,6,6,6,5,6,5,5,6,5,5,2,5,3,1,3,6,2,2,2,5,5,1,2,2,6,2,6,2,2,7,8,8,8,8,8,8,8,1,1,1,1,1,1,1,9,9,9,9,8,8,9,9,9,9,9,7,3,3,7,3,3,3,3,3,7,7","hybrid_minimax_9x9_1774385165291166100_34929",1
61802,"2026-03-24 21:46:05.275559+01",9,9,"R","FINISHED","R",False,"4,5,7,5,4,6,4,4,6,4,5,5,7,4,4,7,5,7,5,6,6,3,7","4,5,7,5,4,6,4,4,6,4,5,5,7,4,4,7,5,7,5,6,6,3,7","hybrid_minimax_9x9_1774385165235622300_34928",1
61801,"2026-03-24 21:46:05.21916+01",9,9,"R","FINISHED","Y",False,"6,4,5,5,5,4,6,6,6,6,5,7,4,4,5,5,7,4,2,4,4,6,6,5,6,7,7,7,4,7","4,6,5,5,5,6,4,4,4,4,5,3,6,6,5,5,3,6,8,6,6,4,4,5,4,3,3,3,6,3","hybrid_minimax_9x9_1774385165178611700_34927",1
61800,"2026-03-24 21:46:05.165264+01",9,9,"R","FINISHED","R",False,"5,4,4,6,5,4,6,6,4,4,5,5,7","5,4,4,6,5,4,6,6,4,4,5,5,7","hybrid_minimax_9x9_1774385165122476200_34926",1
61799,"2026-03-24 21:46:05.106501+01",9,9,"R","FINISHED","Y",False,"5,4,6,4,6,4,4,6,5,5,6,5,5,2,6,4,6,6,5,4,4,5,8,7,7,7","5,4,6,4,6,4,4,6,5,5,6,5,5,2,6,4,6,6,5,4,4,5,8,7,7,7","hybrid_minimax_9x9_1774385165064805600_34925",1
61798,"2026-03-24 21:46:05.041143+01",9,9,"R","FINISHED","R",False,"4,4,6,5,4,5,4,6,5,6,5,2,6,6,5,5,6,2,5,6,6,2,2,5,4,4,4,4,2,2,2,5,4,2,9,6,9,9,9,9,9,9,9,9,2,1,1,1,1,1,1,1,1,1,8,7,7,3,3,3,3","4,4,6,5,4,5,4,6,5,6,5,2,6,6,5,5,6,2,5,6,6,2,2,5,4,4,4,4,2,2,2,5,4,2,9,6,9,9,9,9,9,9,9,9,2,1,1,1,1,1,1,1,1,1,8,7,7,3,3,3,3","hybrid_minimax_9x9_1774385165001569900_34924",1
61797,"2026-03-24 21:46:04.984105+01",9,9,"R","FINISHED","Y",False,"6,4,4,7,5,5,5,5,5,4,2,6,7,3,4,6,4,4,5,5,3,3,4,4,5,5,3,3,3,7,7,7,6,6,6,7","4,6,6,3,5,5,5,5,5,6,8,4,3,7,6,4,6,6,5,5,7,7,6,6,5,5,7,7,7,3,3,3,4,4,4,3","hybrid_minimax_9x9_1774385164944779900_34923",1
61796,"2026-03-24 21:46:04.92379+01",9,9,"R","FINISHED","R",False,"5,5,5,4,6,6,6,4,5,4,4,8,4,6,5,5,6,6,4,4,8,5,8,4,1,3,3,8,9,9,3,9,5,8,5,4,1,9,9,6,9,6,6,1,2,2,2,3,3","5,5,5,4,6,6,6,4,5,4,4,8,4,6,5,5,6,6,4,4,8,5,8,4,1,3,3,8,9,9,3,9,5,8,5,4,1,9,9,6,9,6,6,1,2,2,2,3,3","hybrid_minimax_9x9_1774385164882937900_34922",1
61795,"2026-03-24 21:46:04.866294+01",9,9,"R","FINISHED","R",False,"3,7,7,5,6,6,5,6,6,6,5,7,5,5,3,6,3,3,2,6,6,5,2,7,7,2,1,4,4","3,7,7,5,6,6,5,6,6,6,5,7,5,5,3,6,3,3,2,6,6,5,2,7,7,2,1,4,4","hybrid_minimax_9x9_1774385164825524200_34921",1
61794,"2026-03-24 21:46:04.807515+01",9,9,"R","FINISHED","Y",False,"3,3,5,7,5,5,6,4,5,5,6,6,3,4,6,3,4,6,7,5,9,4,4,7,7,6,5,4,4,6,6,7,7,7","3,3,5,7,5,5,6,4,5,5,6,6,3,4,6,3,4,6,7,5,9,4,4,7,7,6,5,4,4,6,6,7,7,7","hybrid_minimax_9x9_1774385164654144000_34920",1
61793,"2026-03-24 21:46:04.637606+01",9,9,"R","FINISHED","R",False,"4,6,6,5,4,4,6,4,4,4,5,6,6,4,6,6,4,9,6,4,2,2,1,3,3","4,6,6,5,4,4,6,4,4,4,5,6,6,4,6,6,4,9,6,4,2,2,1,3,3","hybrid_minimax_9x9_1774385164483601100_34919",1
61792,"2026-03-24 21:46:04.458811+01",9,9,"R","FINISHED","R",False,"5,6,5,4,6,5,5,6,4,5,4,4,4,1,1,5,5,4,6,6,6,6,4,4,2,2,2,1,2,9,5,6,6,9,5,8,7,7,4,2,2,9,9,9,2,2,7,1,7,2,7,7,1,7,7,7,1,9,9,8,8,8,1,1,9,1,9,3,3","5,4,5,6,4,5,5,4,6,5,6,6,6,9,9,5,5,6,4,4,4,4,6,6,8,8,8,9,8,1,5,4,4,1,5,2,3,3,6,8,8,1,1,1,8,8,3,9,3,8,3,3,9,3,3,3,9,1,1,2,2,2,9,9,1,9,1,7,7","hybrid_minimax_9x9_1774385164300168900_34918",1
61791,"2026-03-24 21:46:04.274994+01",9,9,"R","FINISHED","Y",False,"6,3,6,7,5,6,4,5,6,4,3,5,4,5,5,5,3,3,6,6,1,3,7,7,3,4,4,4,4,5,4,5,5,3,7,7,7,7,1,6,6,7,6,4,7,3,3,2,2,1,1,2,2,2,2,2,2,1,1,1,9,9,9,9,9,2,1,1,9,9,9,9,8,8,8,8","4,7,4,3,5,4,6,5,4,6,7,5,6,5,5,5,7,7,4,4,9,7,3,3,7,6,6,6,6,5,6,5,5,7,3,3,3,3,9,4,4,3,4,6,3,7,7,8,8,9,9,8,8,8,8,8,8,9,9,9,1,1,1,1,1,8,9,9,1,1,1,1,2,2,2,2","hybrid_minimax_9x9_1774385164126795600_34917",1
61790,"2026-03-24 21:46:04.103834+01",9,9,"R","FINISHED","R",False,"6,5,6,6,6,5,5,6,5,4,5,5,7,4,7,3,2,3,2,3,3,2,2,6,4,4,6,7,7,7,5,7,7,3,8,9,3,3,2,2,3,9,9,9,9,5,6,5,9,2,6,9,9,7,2,7,3,8,8,8,1,2,9,4,4,4,4,4,1,1,1,1,1","4,5,4,4,4,5,5,4,5,6,5,5,3,6,3,7,8,7,8,7,7,8,8,4,6,6,4,3,3,3,5,3,3,7,2,1,7,7,8,8,7,1,1,1,1,5,4,5,1,8,4,1,1,3,8,3,7,2,2,2,9,8,1,6,6,6,6,6,9,9,9,9,9","hybrid_minimax_9x9_1774385164060028400_34916",1
61789,"2026-03-24 21:46:04.036512+01",9,9,"R","FINISHED","Y",False,"5,6,3,5,6,5,4,2,5,5,6,6,6,3,2,3,3,6,2,2,4,5,5,4,4,4,4,3,2,3,6,4,5,6,4,5,4,8,8,6,7,1,3,3,7,7,2,7,7,7,7,7,7,1,2,2,2,3,1,8,8,8,8,8,8,8,1,1,1,1,9,9,1,1,9,9,9,9","5,4,7,5,4,5,6,8,5,5,4,4,4,7,8,7,7,4,8,8,6,5,5,6,6,6,6,7,8,7,4,6,5,4,6,5,6,2,2,4,3,9,7,7,3,3,8,3,3,3,3,3,3,9,8,8,8,7,9,2,2,2,2,2,2,2,9,9,9,9,1,1,9,9,1,1,1,1","hybrid_minimax_9x9_1774385163991760800_34915",1
61788,"2026-03-24 21:46:03.97069+01",9,9,"R","FINISHED","R",False,"5,3,4,4,5,5,5,4,4,4,5,5,5,4,4,5,2,2,2,3,6,7,6,2,3,8,8,7,3,2,3,3,2,5,2,3,3,4,2,2,4,1,1,9,8,9,1,9,9,1,7,8,8,7,7,8,9,3,1,1,1","5,3,4,4,5,5,5,4,4,4,5,5,5,4,4,5,2,2,2,3,6,7,6,2,3,8,8,7,3,2,3,3,2,5,2,3,3,4,2,2,4,1,1,9,8,9,1,9,9,1,7,8,8,7,7,8,9,3,1,1,1","hybrid_minimax_9x9_1774385163925654100_34914",1
61787,"2026-03-24 21:46:03.901439+01",9,9,"R","FINISHED","R",False,"3,6,4,5,6,4,4,5,5,5,6,7,8,4,6,6,8,5,1,2,8,8,9,6,5,5,1,8,4,4,2,4,6,9,7,7,5,7,7,8,8,8,9,5,1,1,4,7,7,7,7,4,9,9,9,9,6,6,8,2,9,9,1,2,1,1,1,2,2,1,2,2,2,3,3","3,6,4,5,6,4,4,5,5,5,6,7,8,4,6,6,8,5,1,2,8,8,9,6,5,5,1,8,4,4,2,4,6,9,7,7,5,7,7,8,8,8,9,5,1,1,4,7,7,7,7,4,9,9,9,9,6,6,8,2,9,9,1,2,1,1,1,2,2,1,2,2,2,3,3","hybrid_minimax_9x9_1774385163855495400_34913",1
61786,"2026-03-24 21:46:03.840511+01",9,9,"R","FINISHED","R",False,"5,6,7,6,6,6,6,5,6,4,7,4,4,4,6,6,7,5,7","5,4,3,4,4,4,4,5,4,6,3,6,6,6,4,4,3,5,3","hybrid_minimax_9x9_1774385163798798100_34912",1
61785,"2026-03-24 21:46:03.771669+01",9,9,"R","FINISHED","Y",False,"4,4,3,6,4,5,6,5,5,5,6,7,8,4,6,6,8,5,7,7,1,2,7,7,4,5,5,7,7,4,6,4,2,4,4,5,6,6,7,6,5,2,2,2,2,2,2,2,8,8,8,7,3,3,1,3,1,1,9,9,9,9,9,9,1,9,9,1,9,1,1,3,3,3","4,4,3,6,4,5,6,5,5,5,6,7,8,4,6,6,8,5,7,7,1,2,7,7,4,5,5,7,7,4,6,4,2,4,4,5,6,6,7,6,5,2,2,2,2,2,2,2,8,8,8,7,3,3,1,3,1,1,9,9,9,9,9,9,1,9,9,1,9,1,1,3,3,3","hybrid_minimax_9x9_1774385163730015200_34911",1
61784,"2026-03-24 21:46:03.718013+01",9,9,"R","FINISHED","R",False,"3,4,4,7,6,4,6,5,5,3,7","3,4,4,7,6,4,6,5,5,3,7","hybrid_minimax_9x9_1774385163559895800_34910",1
61783,"2026-03-24 21:46:03.533569+01",9,9,"R","FINISHED","R",False,"4,5,5,6,6,5,5,6,4,5,4,4,8,4,4,5,5,8,8,9,9,4,8,8,8,5,8,4,5,8,4,1,1,8,1,1,1,1,9,9,9,2,2,6,6,1,6,2,6,6,6,9,9,2,2,1,1,2,2,2,2,9,9,7,7","4,5,5,6,6,5,5,6,4,5,4,4,8,4,4,5,5,8,8,9,9,4,8,8,8,5,8,4,5,8,4,1,1,8,1,1,1,1,9,9,9,2,2,6,6,1,6,2,6,6,6,9,9,2,2,1,1,2,2,2,2,9,9,7,7","hybrid_minimax_9x9_1774385163486680400_34909",1
61782,"2026-03-24 21:46:03.458088+01",9,9,"R","FINISHED","R",False,"6,5,4,5,6,6,4,4,5,5,6,3,6,4,4,5,6,6,5,3,2,8,4,4,3,5,3,5,6,4,5,4,6,9,8,8,8,8,8,8,8,8,2,2,2,9,9,9,9,9,2,2,3,3,3,9,3,9,9,3,2,2,2,7,7,7,7,7,7","4,5,6,5,4,4,6,6,5,5,4,7,4,6,6,5,4,4,5,7,8,2,6,6,7,5,7,5,4,6,5,6,4,1,2,2,2,2,2,2,2,2,8,8,8,1,1,1,1,1,8,8,7,7,7,1,7,1,1,7,8,8,8,3,3,3,3,3,3","hybrid_minimax_9x9_1774385163301135400_34908",1
61781,"2026-03-24 21:46:03.272973+01",9,9,"R","FINISHED",NULL,True,"3,6,3,6,5,6,6,4,6,4,5,4,4,4,6,6,4,4,5,5,5,3,3,5,5,3,3,3,4,5,4,6,5,6,8,8,3,3,8,8,8,8,1,1,1,1,1,1,1,1,2,8,8,8,2,2,2,2,2,7,7,7,7,7,7,7,7,7,2,1,9,9,9,9,9,9,9,2,2,9,9","3,6,3,6,5,6,6,4,6,4,5,4,4,4,6,6,4,4,5,5,5,3,3,5,5,3,3,3,4,5,4,6,5,6,8,8,3,3,8,8,8,8,1,1,1,1,1,1,1,1,2,8,8,8,2,2,2,2,2,7,7,7,7,7,7,7,7,7,2,1,9,9,9,9,9,9,9,2,2,9,9","hybrid_minimax_9x9_1774385163222984300_34907",1
61780,"2026-03-24 21:46:03.196354+01",9,9,"R","FINISHED","Y",False,"7,5,5,4,6,5,6,5,5,5,4,7,6,6,9,8,2,4,6,2,4,4,2,6,4,6,5,6,6,5,2,2,5,4,4,4,9,2,2,9,2,2,9,9,9,9,9,9,1,1,1,1,1,7,7,7,7,7,7,7,1,1,1,1,8,8,8,8,8,8","3,5,5,6,4,5,4,5,5,5,6,3,4,4,1,2,8,6,4,8,6,6,8,4,6,4,5,4,4,5,8,8,5,6,6,6,1,8,8,1,8,8,1,1,1,1,1,1,9,9,9,9,9,3,3,3,3,3,3,3,9,9,9,9,2,2,2,2,2,2","hybrid_minimax_9x9_1774385163147128100_34906",1
61779,"2026-03-24 21:46:03.08166+01",9,9,"R","FINISHED","Y",False,"7,6,6,5,4,5,4,4,6,4,6,6,4,2,8,7,4,3,3,3,3,5,5,5,6,2","3,4,4,5,6,5,6,6,4,6,4,4,6,8,2,3,6,7,7,7,7,5,5,5,4,8","hybrid_minimax_9x9_1774385163038247700_34905",1
61778,"2026-03-24 21:46:03.018739+01",9,9,"R","FINISHED","R",False,"5,4,4,3,6,6,6,4,5,5,3,4,7,8,3,3,3,5,6,6,5,8,4,4,5,7,1,1,5,5,6,6,8,3,7,4,4,3,3,3,8,8,4,8,8,8,7,7,7,5,1,1,1,1,7,8,7,7,1,1,1,9,9,9,9","5,4,4,3,6,6,6,4,5,5,3,4,7,8,3,3,3,5,6,6,5,8,4,4,5,7,1,1,5,5,6,6,8,3,7,4,4,3,3,3,8,8,4,8,8,8,7,7,7,5,1,1,1,1,7,8,7,7,1,1,1,9,9,9,9","hybrid_minimax_9x9_1774385162978666900_34904",1
61777,"2026-03-24 21:46:02.958722+01",9,9,"R","FINISHED","R",False,"4,7,6,4,4,5,5,4,5,4,6,6,5,5,7,4,4,5,2,6,7,6,6,6,5,9,9,4,5,9,9,1,9,2,2,6,9,9,6,9,5,9,4,7,7,7,1,1,1,1,1,1,1,2,2,7,7,7,2,2,2,2,1,8,8","4,7,6,4,4,5,5,4,5,4,6,6,5,5,7,4,4,5,2,6,7,6,6,6,5,9,9,4,5,9,9,1,9,2,2,6,9,9,6,9,5,9,4,7,7,7,1,1,1,1,1,1,1,2,2,7,7,7,2,2,2,2,1,8,8","hybrid_minimax_9x9_1774385162918943800_34903",1
61776,"2026-03-24 21:46:02.902859+01",9,9,"R","FINISHED","Y",False,"5,3,5,6,6,4,5,5,4,3,4,3,3,4,6,6,5,6,5,4,4,6,6,1,2,2","5,3,5,6,6,4,5,5,4,3,4,3,3,4,6,6,5,6,5,4,4,6,6,1,2,2","hybrid_minimax_9x9_1774385162864276300_34902",1
61775,"2026-03-24 21:46:02.847415+01",9,9,"R","FINISHED","R",False,"5,3,6,4,6,5,4,5,5,6,4,4,3,2,1,3,5,3,3,4,5,5,4,2,2,2,6,6,6,3,3","5,3,6,4,6,5,4,5,5,6,4,4,3,2,1,3,5,3,3,4,5,5,4,2,2,2,6,6,6,3,3","hybrid_minimax_9x9_1774385162693514700_34901",1
61774,"2026-03-24 21:46:02.670928+01",9,9,"R","FINISHED","Y",False,"7,5,5,7,6,4,5,6,4,6,5,5,4,6,6,7,7,5,2,4,2,2,6,6,5,4,4,6,7,7,2,5,2,9,2,2,9,9,1,1,6,1,2,5,1,7,7,9,3,3,9,9,9,8,8,8","3,5,5,3,4,6,5,4,6,4,5,5,6,4,4,3,3,5,8,6,8,8,4,4,5,6,6,4,3,3,8,5,8,1,8,8,1,1,9,9,4,9,8,5,9,3,3,1,7,7,1,1,1,2,2,2","hybrid_minimax_9x9_1774385162626895900_34900",1
61773,"2026-03-24 21:46:02.610277+01",9,9,"R","FINISHED","Y",False,"6,6,4,5,6,6,6,5,5,4,4,5,4,5,5,6,5,6,5,5,6,6,1,3,3,3,4,4,2,4,4,3,1,3,3,3","4,4,6,5,4,4,4,5,5,6,6,5,6,5,5,4,5,4,5,5,4,4,9,7,7,7,6,6,8,6,6,7,9,7,7,7","hybrid_minimax_9x9_1774385162569292100_34899",1
61772,"2026-03-24 21:46:02.505203+01",9,9,"R","FINISHED","R",False,"6,4,3,7,5,6,6,5,4,5,3,3,5,4,4,3,7,4,8","4,6,7,3,5,4,4,5,6,5,7,7,5,6,6,7,3,6,2","hybrid_minimax_9x9_1774385162465075800_34898",1
61771,"2026-03-24 21:46:02.427302+01",9,9,"R","FINISHED","Y",False,"5,5,6,6,5,4,5,5,5,4,6,4,4,6,9,8,8,4,6,8,4,8,6,4,8,5,6,6,5,8,5,8,4,4,1,1,8,8,1,1,1,6,1,1,1,1,9,9,9,9,2,9,2,2,9,9,9,2,2,2,2,2,2,3,3,3,3,7,7,7","5,5,4,4,5,6,5,5,5,6,4,6,6,4,1,2,2,6,4,2,6,2,4,6,2,5,4,4,5,2,5,2,6,6,9,9,2,2,9,9,9,4,9,9,9,9,1,1,1,1,8,1,8,8,1,1,1,8,8,8,8,8,8,7,7,7,7,3,3,3","hybrid_minimax_9x9_1774385162266197200_34897",1
61770,"2026-03-24 21:46:02.193634+01",9,9,"R","FINISHED","R",False,"6,5,5,5,6,4,6,6,4,4,5,2,3,3,4,2,2,5,2,4,8,6,4,5,5,1,8,4,2,2,8,8,6,1,6,8,6,6,4,4,8,9,5,9,5,8,9,8,9,9,1,1,9,8,2,9,2,2,1,3,3","4,5,5,5,4,6,4,4,6,6,5,8,7,7,6,8,8,5,8,6,2,4,6,5,5,9,2,6,8,8,2,2,4,9,4,2,4,4,6,6,2,1,5,1,5,2,1,2,1,1,9,9,1,2,8,1,8,8,9,7,7","hybrid_minimax_9x9_1774385162150967700_34896",1
61769,"2026-03-24 21:46:02.130381+01",9,9,"R","FINISHED","R",False,"3,3,6,5,5,5,5,6,5,5,6,5,4,5,5,4,6,3,6,6,4,3,3,3,7,8,7,8,8,3,8,8,6,3,3,1,8,6,7,7,7,7,8,6,8,8,7,2,2,1,1,9,1,2,2,1,9,9,9","3,3,6,5,5,5,5,6,5,5,6,5,4,5,5,4,6,3,6,6,4,3,3,3,7,8,7,8,8,3,8,8,6,3,3,1,8,6,7,7,7,7,8,6,8,8,7,2,2,1,1,9,1,2,2,1,9,9,9","hybrid_minimax_9x9_1774385162087319000_34895",1
61768,"2026-03-24 21:46:02.059897+01",9,9,"R","FINISHED","R",False,"6,3,4,3,6,4,4,6,5,7,5,5,6,7,5,7,7,4,6,6,5,5,3,3,6,4,4,3,3,3,5,4,6,3,7,7,5,4,5,7,7,7,4,3,9,9,9,6,9,9,9,9,2,2,2,9,9,8,2,2,2,1,1,1,2,2,2,8,8,8,8","4,7,6,7,4,6,6,4,5,3,5,5,4,3,5,3,3,6,4,4,5,5,7,7,4,6,6,7,7,7,5,6,4,7,3,3,5,6,5,3,3,3,6,7,1,1,1,4,1,1,1,1,8,8,8,1,1,2,8,8,8,9,9,9,8,8,8,2,2,2,2","hybrid_minimax_9x9_1774385162017348200_34894",1
61767,"2026-03-24 21:46:01.997788+01",9,9,"R","FINISHED","Y",False,"5,3,6,5,4,7,6,4,4,6,3,4,6,3,1,6,6,4,4,5,7,7,7,2,7,7,5,5,2,2,4,4,1,5,3,3","5,3,6,5,4,7,6,4,4,6,3,4,6,3,1,6,6,4,4,5,7,7,7,2,7,7,5,5,2,2,4,4,1,5,3,3","hybrid_minimax_9x9_1774385161956552100_34893",1
61766,"2026-03-24 21:46:01.93539+01",9,9,"R","FINISHED","Y",False,"4,5,5,4,6,6,4,6,5,5,8,6,6,4,4,5,5,8,6,4,6,6,5,4,5,5,4,9,4,9,8,8,8,8,3,8,2,1,6,2,8,2,8,2,2,1,3,3","4,5,5,4,6,6,4,6,5,5,8,6,6,4,4,5,5,8,6,4,6,6,5,4,5,5,4,9,4,9,8,8,8,8,3,8,2,1,6,2,8,2,8,2,2,1,3,3","hybrid_minimax_9x9_1774385161789521100_34892",1
